title,Class,label,raw
London_2_South,Stub,0,"London 2 South is an English league of Rugby Union teams, representing the second level in the Rugby Football Union's London & South East Division, making it a Level 6 league in the RFU's league hierarchy. The clubs come mainly from Hampshire, Kent, South London, Surrey and Sussex.
Promoted teams move up to London 1.  


== Teams 2008-2009 ==
Previous league and season in brackets

Basingstoke (L1 - Relegated)
Beckenham (L2S - 7th)
Chobham RFC (L2S - 3rd)
Cobham RFC (L3SW - Promoted)
Dorking RFC (L2S - 5th)
Dover RFC (L3SE - Promoted)
Gravesend RFC (L3SE - Promoted)
Sidcup RFC (L2S - 6th)
Maidstone FC (L2S - 8th)
Old Colfeians (former pupils of Colfe's School) (L2S - 9th)
Thanet Wanderers (L1 - Relegated)
Tunbridge Wells RFC (L2S - 4th)"
Shoo_Fly_Complex,Stub,0,"The Shoo Fly Complex in the northern Sierra Nevada in California (USA) is a subduction complex of rock metamorphosed to lower greenschist facies. The name comes from an 1892 description by Joseph S. Diller of a prominent part of the formation between Shoo Fly Bridge (near 
Indian Falls) and Spanish Creek.


== References =="
Conscription_in_Canada,Stub,0,"As of June 2024, there is no current military conscription in Canada. Conscription was implemented in Canada only during World War I and World War II for all men of military age and fitness.


== Conscription crises ==
Conscription Crisis of 1917
Conscription Crisis of 1944


== See also ==
Military Service Act (Canada)"
Haying_and_grazing_rules,Stub,0,"In United States agricultural policy, the haying and grazing rules dictate that in response to natural disaster conditions (usually a drought), Conservation Reserve Program land can be used for haying and grazing, but only after the Secretary approves it for the entire county. CRP participants who then choose to hay or graze receive reduced financial payments, reflecting the decreased environmental benefits being provided on enrolled lands.


== References ==
 This article incorporates public domain material from Jasper Womach. Report for Congress: Agriculture: A Glossary of Terms, Programs, and Laws, 2005 Edition (PDF). Congressional Research Service."
Liston_(Corfu),Stub,0,"Liston (Greek: Λιστόν) is a pedestrian street and district in the western edge of Spianada in Corfu (city).
It was constructed during the French rule in the Ionian Islands (1807–1814) imitating the rue de Rivoli. It is one of the most popular sites in the city. Its name comes from the Venetian liston.


== Residents ==
Dionysios Solomos


== References =="
Sovinjak,Stub,0,"Sovinjak is a village in Istria, Croatia.


== Demographics ==
According to the 2021 census, its population was 68.


== References =="
The_Y_Plan,Stub,0,"The Y Plan is an exercise programme devised by Lesley Mowbray and Jill Gaskell for the London YMCA, and very popular in the United Kingdom during the 1990s.
The programme is choreographed by producer Jane S. Linter and distributed by Virgin Media Group. Emphasising short but regular workouts without any specialist equipment, the first book based on the programme, titled The Y Plan, was published in 1990.
Television presenter Anthea Turner was the public face of The Y Plan, appearing alongside the creators in numerous books, videos and magazine features. A further video was made, entitled Y-Plan countdown, in which one does an exercise regime of 36 days, with three levels of difficulty.


== External links ==
How To Measure Fitness Level
Fitness Tips From Tim McComsey"
Münster_(surname),Stub,0,"Münster is a German surname. Notable people with the name include:

Alexander Münster (1858–1922), German aristocrat
Amalie Münster (1767–1814), Danish courtier, translator and poet
Eleonore von Münster (1734–1794), German noblewoman, writer, and lay musician
Ernst zu Münster (1766–1839), German statesman in the service of the House of Hanover
Count Georg zu Münster (1776–1844), German paleontologist
Georg Herbert Münster (1820–1902), German statesman
Hermann von Münster (c. 1330–1392), German master glassmaker
Johannes Münster (died 1544), Auxiliary Bishop of Mainz
Leopold Münster (1920–1944), Luftwaffe ace and recipient of the Knight's Cross of the Iron Cross with Oak Leaves
Mia Münster (1894–1970), German artist
Reinhard Münster (director) (born 1955), German film director
Sebastian Münster (1488–1552), German cartographer, cosmographer, Hebraist and lexicographer"
Operation_Othona,Stub,0,"Operation Othona was a covert operation, gathering intelligence on corruption within the Metropolitan Police Service, set up in 1993. The work and findings of the operation were kept separate from other intelligence gathered by the Metropolitan Police. Nearly all records from the operation were destroyed in 2001 or 2003.


== See also ==
Operation Tiberius


== References =="
Tuxedo_Junction_(music_venue),Stub,0,"Tuxedo Junction was a 600-capacity live music venue located at 2 Ives Street in Danbury, Connecticut. Ron and Rick Jowdy founded the club in 1985, and sold it in 1998 to Michael Roviello and Al Caccamo, who closed it in 2013. Tuxedo Junction hosted many big-name acts such as Joan Jett, Stephen Stills,311, Kansas, 38 Special, Blue Öyster Cult, Dark Star Orchestra, Mercyful Fate and Oasis.


== References =="
Puthenthope_Beach,Stub,0,"Puthenthope Beach is the vast and beautiful beach in Thiruvananthapuram district of Kerala, south India.


== External links =="
"Džindići,_Visoko",Stub,0,"Džindići is a village in the municipality of Visoko, Bosnia and Herzegovina.


== Demographics ==
According to the 2013 census, its population was 173, all Bosniaks.


== References =="
"Wyocolo,_Wyoming",Stub,0,"Wyocolo is an unincorporated community in Albany County, Wyoming, United States.


== References =="
Oa-rove,Stub,0,"Oa-rove' is a deity of unlimited life force and strength. The Roro-speaking tribes of the tip of the Papuan Peninsula tell of him as a shapeshifter. Oa-rove is known as A'aisa and Oa-love by Mekeo-speakers.


== References =="
Sylvain_Carrière,Stub,0,"Sylvain Carrière (born 21 May 1991) is a French politician from La France Insoumise who has represented Hérault's 8th constituency in the National Assembly since 2022.


== References =="
Titoni,Stub,0,"Titoni Ltd. is a Swiss watchmaker that was founded in 1919 by Fritz Schluep in the Swiss town of Grenchen under the name Felca Ltd. The company, which is now owned and operated by the third and fourth generation of its founding family, currently employs around 60 people.


== Expansion to China ==
Chinese sailors bought them watches Felca was selling in Singapore and Hong Kong. The founder's son, Bruno Schluep, first established contacts with one of these Chinese businessmen, Koh Mui Yew, in 1944.
In 1960 the Chinese State Import Authority ordered Titoni watches after Felca invited a delegation to Switzerland. The company name was soon extended to Felca & Titoni Watches Ltd. and later Titoni Ltd. Felca branded watches continued to be sold in Europe, while the Titoni brand was used in Asia.
Titoni manufactures watches in the mid-price range. During China's planned economy rule a maximum price of CHF 80 was prescribed by the communist regime.


== Quality ==
Titoni watches have a reputation for high quality at a reasonable price, and is considered a prestigious status symbol especially in Asia.
During the 1970s watch crisis due to the introduction of quartz watches, Titoni opted for a mix of traditional mechanical watches with quartz watches.


== References ==

Official Page Titoni AG"
Recto_tono,Stub,0,"Recto tono is a Latin phrase used in the context of church liturgy and music. Recto tono has been described as ""the simplest form of church music, a reciting tone. One note held for the length of a phrase."" It literally means ""straight"" or ""uniform"" tone. In liturgical chanting, recto tono is used to recite without embellishment or elaborate singing. 


== References =="
Coastal_Carolina_University_Soccer_Field,Stub,0,"Coastal Carolina University Soccer Field is a soccer-specific stadium in Conway, South Carolina on the Coastal Carolina University campus. The field is home to the Coastal Carolina Chanticleers men's and women's soccer teams. The facility seats 1,000 people.


== References ==


== External links ==
 Media related to Coastal Carolina University Soccer Field at Wikimedia Commons

Stadium"
Gerard_Appelmans,Stub,0,"Gerard Appelmans was a 13th-century hermit in the Low Countries who wrote a theologically and linguistically innovative mystical gloss on the Our Father entitled Glose op den pater noster. This treatise is part of a manuscript now in the Royal Library of Belgium, MS 3067–73, folios 143-151v. It was edited and published in 1927.


== References =="
Versuch_einer_kritischen_Dichtkunst_für_die_Deutschen,Stub,0,"Versuch einer kritischen Dichtkunst für die Deutschen (English: Essay on a German Critical Poetic Theory) is a 1730 treatise by the German philosopher, author, and Age of Enlightenment figure Johann Christoph Gottsched. The treatise was the first effort to codify into German poetry the standards advocated for by Nicolas Boileau-Despréaux, who in turn was inspired by Horace. Boileau was an eminent force for classicism; Gottsched served a similar role for German verse.


== References =="
Health_and_Safety_at_Work_Act_2015,Stub,0,"The Health and Safety at Work Act 2015 is the principal piece of legislation defining the  statutory obligations of New Zealand business in relation to the safety and welfare of their employees. It shifts the focus from previous legislation which was principally about monitoring and recording incidents related to health and safety to a system where risks are identified and managed before they are able to affect the lives employees, customers and the general public.
A number of regulations have subsequently been created to implement the provisions of the act including Health and Safety at Work (Hazardous Substances) Regulations 2017.
The principal focus of responsibility and action throughout the legislation is the person conducting a business or undertaking (PCBU) rather than the corporate business entity.


== References =="
Peničići,Stub,0,"Peničići is a village in Istria, Croatia.


== Demographics ==
According to the 2021 census, its population was 56.


== References =="
Musica_Sacra_(Warsaw),Stub,0,"The Musica Sacra choir was founded in 2002 and sings at Warsaw's St. Florian's Cathedral. Acclaimed Polish composer Paweł Łukaszewski directs the choir (Wordsworth 2013, p 50). The choir has recorded 8 CDs and has been nominated several times for Poland's most prestigious musical award, the Fryderyk Award. The choir's most recent award was in 2016 for Musica Caelestis. Its first Fryderyk Award occurred in 2011.


== References ==

David Wordsworth. 2013. Choir and Organ Journal, November and December, pp. 47–51.


== External links ==
[1]
Musica Sacra website"
"Zasavica,_Dobretići",Stub,0,"Zasavica is a village in the municipality of Dobretići, Central Bosnia Canton, Bosnia and Herzegovina.


== Demographics ==
According to the 2013 census, its population was 140, all Croats.


== References =="
Elegy_for_a_Stillborn_Child,Stub,0,"Elegy For a Stillborn Child written by Seamus Heaney is a poem about the death of his friend's stillborn child.
It deals with the sad eventful death of the baby and how the mother and father react to the traumatic event as well as Seamus Heaney himself.  The poem was published c. 1966 along with others such as Triptych for the Easter Battlers, Homage to Pieter Breughel, Persephone, Rookery, Requiem for the Irish Rebels, The Peninsula, and Orange Drums, Tyrone 1966.


== References =="
Gana_Hill,Stub,0,"Gana Hill is a hill in the Lowther Hills range, part of the Southern Uplands of Scotland. Often considered the hill on which the source of the River Clyde begins, it is normally climbed with the neighbouring hills.


== References =="
Esenin-Volpin's_theorem,Stub,0,"In mathematics, Esenin-Volpin's theorem states that weight of an infinite compact dyadic space is the supremum of the weights of its points.
It was introduced by  Alexander Esenin-Volpin (1949). It was generalized by (Efimov 1965) and (Turzański 1992).


== References ==
Efimov, B. A. (1965), ""Dyadic bicompacta"", Trudy Moskov. Mat. Obšč. (in Russian), 14: 211–247, MR 0202105
Esenin-Volpin, A. S. (1949), ""On the relation between the local and integral weight in dyadic bicompacta"", Doklady Akademii Nauk SSSR, New Series (in Russian), 68: 441–444, MR 0031029, Zbl 0033.02203
Turzański, Marian (1992), ""Strong sequences, binary families and Esenin-Volpin's theorem"", Comment.Math.Univ.Carolinae, 33 (3): 563–569, MR 1209298, Zbl 0796.54031"
White_Sage_Flat_(Nevada/Utah),Stub,0,"White Sage Flat is a flat in Elko County, Nevada and Tooele County, Utah.
White Sage Flat lies mainly in Tooele County at an elevation near its center of 5,167 feet (1,575 meters). It extends westward into Elko County, Nevada at 40°09′00″N 113°59′33″W It lies east of the Antelope Valley badlands, and it lies just south and southeast of Ferber Peak.


== References =="
Kavran,Stub,0,"Kavran is a village in Marčana municipality in Istria County, Croatia.


== Demographics ==
According to the 2021 census, its population was 121.


== References =="
Headage_payments,Stub,0,"Under the EU Common Agricultural Policy, subsidies known as headage payments are paid to producers based on the number of head of a specific type of livestock. Such payments may be contingent upon participation in a supply control program (e.g., limiting the number of livestock on a farm).


== References ==
 This article incorporates public domain material from Jasper Womach. Report for Congress: Agriculture: A Glossary of Terms, Programs, and Laws, 2005 Edition (PDF). Congressional Research Service."
Llandinabo,Stub,0,"Llandinabo is a hamlet and civil parish in Herefordshire, England, and approximately six miles north-west of Ross-on-Wye. The population of the civil parish at the 2011 census was 59. The placename is Welsh and means ""church of St Junabius"".


== References ==


== External links ==
 Media related to Llandinabo at Wikimedia Commons"
Logan_(whisky),Stub,0,"Logan is a blended Scotch whisky brand created in 1903 and belonging to Diageo. 
It contains a blend of 24 grain and malt whiskies, including Lagavulin, Craigellachie and Glen Elgin.
Logan was created by White Horse Distillers. In 1927 the company was absorbed into the Distillers Company Ltd, (DCL), one of the founding companies of Diageo.
Logan has a strong presence in the Portuguese market.   


== References =="
"Romanos,_Messenia",Stub,0,"Romanos (Greek: Ρωμανός) is a village and a community in the municipality Pylos-Nestoras, Messenia, Greece. It is 9 km (6 mi) north of Pylos. It is part of the Nestoras municipal unit. The community consists of the villages Romanos and Petrochori. Petrochori is famous because of the Voidokilia beach. Also, near the village there is Nestor's cave.


== References ==


== External links ==
Voidokilia.com: the WebSite of Pylos-Voidokilia Area
Voidakothia beach looking towards Nestors Castle and path to Nestors Cave
Voidokilia beach photo on TrekEarth"
Ola_ola,Stub,0,"""Ola ola"" is a song recorded by Serbian pop-folk recording artist Stoja. It was released as a non-album single 14 May 2014. The song was written by Stoja's longtime songwriter Stevan Simeunović and produced by Aleksandar Kobac.
The song was premiered when Stoja performed it on Bravo Show on RTV Pink.


== References =="
Məstalıbəyli,Stub,0,"Məstalıbəyli (Mastalybeyli) is a village in the Jabrayil District of Azerbaijan.


== References ==
Məstalıbəyli (as Mastalybeyli) at GEOnet Names Server"
Masturbation_booth,Stub,0,"A masturbation booth (masturbation pop-up or pleasure booth) is a small structure intended to allow people to masturbate. It is designed either to offer privacy to those wishing relief, or equipped with a masturbatory aid. One of the first such structures, inspired by the sex-toy company Hot Octopuss, was introduced on Fifth Avenue in Manhattan, New York City, after a Time Out survey revealed that 39% of Americans masturbated while at work.


== References =="
Hesselager,Stub,0,"Hesselager is a small town located on the island of Funen in south-central Denmark, in Svendborg Municipality. It is  located 19 km south of Nyborg, 7 km northwest of Lundeborg and 18 km northeast of Svendborg.
Close to the village stands the Damestenen (or Hesselagerstenen), the biggest glacial erratic of Denmark.


== References =="
Minteki,Stub,0,"The minteki (kanji: 明笛; also called shinteki (kanji: 清笛)) is a Japanese transverse bamboo flute, a fue. It was first introduced to Japan from China in 1629. It is found in minshingaku (明清楽) ensembles.


== See also ==
Ryuteki
Bamboo musical instruments


== References =="
Ioby,Stub,0,"Ioby (stylized as ioby, an acronym for ""in our backyards"") is a US-based civic crowdfunding platform operated by a non-profit 501(c)(3) organization; it was incorporated in 2007 and launched in beta in April 2009.


== References ==


== External links ==
Official website"
Satirical_cartography,Stub,0,"Satirical cartography is a form of art, exposing stereotypes and political messages with comical geopolitical illustrations. Satirical cartography dates back to the late 18th century and early 19th century. Hanna Humphrey and Frederick W. Rose are among the earliest pioneers in cartoon-ish maps.
In some cases, satirical cartography is meant to critique places and peoples or alternatively the stereotypes forming around given places and peoples. 


== References =="
Ducal_Serene_Highness,Stub,0,"His/Her Ducal Serene Highness (abbreviation: HDSH) was a style used by members of certain ducal families, such as those of Nassau, Braganza, and the Ernestine duchies (until 1844). This treatment is superior to Serene Highness because it takes the adjective ducal (relative at duke).
The Saxon duchies of Meiningen, Gotha and Altenburg dropped the style in favor of Highness in 1844.


== References =="
1797_North_Carolina_gubernatorial_election,Stub,0,"The 1797 North Carolina gubernatorial election was held in November 1797 in order to elect the Governor of North Carolina. Incumbent Democratic-Republican Governor Samuel Ashe was re-elected by the North Carolina General Assembly as he ran unopposed. The exact number of votes cast in this election is unknown.


== General election ==
On election day in November 1797, incumbent Democratic-Republican Governor Samuel Ashe was re-elected by the North Carolina General Assembly, thereby retaining Democratic-Republican control over the office of Governor. Ashe was sworn in for his third term on 5 December 1797.


=== Results ===


== References =="
Hardy's_theorem,Stub,0,"In mathematics, Hardy's theorem is a result in complex analysis describing the behavior of holomorphic functions. 
Let 
  
    
      
        f
      
    
    {\displaystyle f}
  
 be a holomorphic function on the open ball centered at zero and radius 
  
    
      
        R
      
    
    {\displaystyle R}
  
 in the complex plane, and assume that 
  
    
      
        f
      
    
    {\displaystyle f}
  
 is not a constant function. If one defines 

  
    
      
        I
        (
        r
        )
        =
        
          
            1
            
              2
              π
            
          
        
        
          ∫
          
            0
          
          
            2
            π
          
        
        
        
          |
          
            f
            (
            r
            
              e
              
                i
                θ
              
            
            )
          
          |
        
        
        d
        θ
      
    
    {\displaystyle I(r)={\frac {1}{2\pi }}\int _{0}^{2\pi }\!\left|f(re^{i\theta })\right|\,d\theta }
  

for 
  
    
      
        0
        <
        r
        <
        R
        ,
      
    
    {\displaystyle 0<r<R,}
  
 then this function is strictly increasing and is a convex function of 
  
    
      
        log
        ⁡
        r
      
    
    {\displaystyle \log r}
  
.


== See also ==
Maximum principle
Hadamard three-circle theorem


== References ==
John B. Conway. (1978) Functions of One Complex Variable I. Springer-Verlag, New York, New York.
This article incorporates material from Hardy's theorem on PlanetMath, which is licensed under the Creative Commons Attribution/Share-Alike License."
Connegative,Stub,0,"The connegative is a word form used in negative clauses. In the grammar of French, it refers to an obligatory negation marker such as pas in Je ne sais pas ""I don't know"". In the grammar of Finnish, it refers to a verb form consisting of an endingless stem (one of five infinitives of Finnish) used with a negative verb (used as an auxiliary verb) such as tiedä in en tiedä ""I don't know"".


== References =="
Sarıqışlaq,Stub,0,"Sarıqışlaq (Sarygyshlag) is a village in the Zangilan District of Azerbaijan.


== References =="
Telephone_numbers_in_Tokelau,Stub,0,"Country Code: +690
International Call Prefix: 00


== Landlines ==
The local telephone numbers in Tokelau are five digits long with no leading trunk zero.
The numbers were increased from four to five digits in November 2015 by prefixing '2' to the old numbers.
Subscriber numbers: +690   NXXX (where	N = 1 to 9 and X = 0 to 9)
Test numbers:

+690 3190 (ring tone only)
+690 5999 (answering machine)


== References =="
Prioritised_Petri_net,Stub,0,"A Prioritised Petri net is a structure (PN, Π) where PN is a Petri net and Π is a priority function that maps transitions into non-negative natural numbers representing their priority level 
The enabled transitions with a given priority k always fire before any other enabled transition with priority j<k.


== References ==


== Sources ==
B. Hruz, M.C.Zhou, ""Modeling and Control of Discrete-event Dynamic Systems with Petri Nets and Other Tool"", Advanced Control and signal processing, Springer, 2007"
Driesh,Stub,0,"Driesh (Gaelic: Dris) is a mountain located in the Grampians of Scotland.  Apart from Mount Keen (939 m/3,080 ft), it is the most easterly of the Munro peaks.
Located several miles north of the town of Kirriemuir in Angus, the closeness of Driesh to the city of Dundee makes it a popular Munro with locals; in many ways making it the Dundonian equivalent to Ben Lomond near Glasgow.


== References =="
Church_Wood_and_Robsack_Wood,Stub,0,"Church Wood and Robsack Wood is a  29.7-hectare (73-acre) Local Nature Reserve in Hastings in East Sussex. It is owned and managed by Hastings Borough Council.
This site in four separate areas has semi-natural woodland, semi-improved grassland and streams. Woodland flora include toothwort, goldilocks buttercup and early purple orchid. 


== References =="
Mangabe,Stub,0,"Mangabe is a rural municipality in the district of Toamasina II (district), in the region of Atsinanana, on east coast of Madagascar.


== Economy ==
The economy is based on agriculture.


== References =="
Bombay_Devadasi_Protection_Act,Stub,0,"Bombay Devadasi Protection Act (1934) was passed by the Bombay High Court under British India to protect existing Devadasis and prevent the dedication of women into the Devadasi system of existence. The act extended to the whole state of Maharashtra, and was part of other state laws to protect Devadasis, such as the Madras Devadasis (Prevention of Dedication) Act, Bombay Protection (Extension) Act, and the Andhra Pradesh Devadasi (Prohibition of Dedication) Act.


== References =="
Neighbourhood_forum,Stub,0,"Neighbourhood Forums are a construct of Local government in England and are defined in the Town and Country Planning Act 1990 as a body that organises the production of a neighbourhood plan.
Where town or parish councils exist those bodies may apply to the local planning authority (usually a district or borough council) for the devolution of neighbourhood planning powers. Where an area is unparished (usually because it is within a city or urban area) then local people may seek to create a neighbourhood forum and then apply to the local planning authority for its formal designation.
A designated neighbourhood forum is an organisation empowered by local planning authority to lead the neighbourhood planning process in the absence of a town or parish council.


== References =="
"Ravni,_Istria_County",Stub,0,"Ravni is a village in the municipality of Raša, Istria in Croatia.


== Demographics ==
According to the 2021 census, its population was 64.


== References =="
"Progreso,_Baja_California",Stub,0,"Progreso is a city in Mexicali Municipality, Baja California. Located in the Sonoran Desert, Progreso had a population of 12,557 as of 2010.
Progreso gives its name to one of the western delegations of the municipality.


== References =="
Uncontested_shot,Stub,0,"In basketball, an uncontested shot is any kind of shot in which the shooter has no one contesting or interfering with the shot. It encompasses shots from a layup, a slam dunk, and jump shots.  In competitive leagues, an uncontested shot is one in which a defender is not within five feet of the shooter or one in which a defender is not near enough to alter the offensive player's shot in any way. The primary strategy of most offensive plays is to gain an uncontested shot and defensively to prevent one."
C-ROSS,Stub,0,"C-ROSS, short for China Risk-Oriented Solvency System, is a regulatory framework created by the China Insurance Regulatory Commission (CIRC) that governs the insurance industry in China. It was implemented in 2016.


== References ==


== See also ==
China Insurance Regulatory Commission
Insurance industry in China"
Jules_Falk_Stradivarius,Stub,0,"The Jules Falk Stradivarius is an antique violin made in 1723 by Italian luthier Antonio Stradivari of Cremona (1644-1737).  The instrument is currently owned and played by Russian violinist Viktoria Mullova. She acquired it from Sotheby's in 1985, two years after her defection from the Soviet Union.


== See also ==
Stradivarius


== Notes ==


== References ==
Inge Kjemtrup (April 2004). ""Period Peace"". Strings (118). Archived from the original on 2008-06-08. Retrieved 2008-06-29.


== External links ==
Jules Falk Stradivarius in the Cozio Archive at tarisio.com"
Bomaka,Stub,0,"Bomaka is a locality in Buea, Cameroon. The area has experiences violence between anglophone and francophone members of the community.


== References =="
Georges-Alain_Vuille,Stub,0,"Georges-Alain Vuille (1948–99) was a Swiss film producer.
In the late 1970s he tried to finance a film version of the James Clavell novel Tai-Pan.


== Filmography ==
Ashanti (1979) - producer
Womanlight (1979) - producer
The Favorite (1989) - producer


== References ==


== External links ==
Georges-Alain Vuille at IMDb"
Mid-term_adjustment,Stub,0,"In insurance, mid-term adjustment (MTA), also called a mid-term modification or mid-term change, refers to a change to an insurance policy prior to the end of the policy period (when coverage is offered).
The change to the policy may cause a change in the premium: an increase is often called AP (for an additional premium) whereas a decrease is often called RP (returned premium).
An additional transaction may also be payable to cover e.g. costs for revised insurance documents. Some insurers also use this fee to discourage changes, although few openly admit this.
A cancellation is often treated as a special-case MTA, where the cover decreases to zero. Such transactions may attract special fees too."
Poluru,Stub,0,"Poluru is a village in Yadhanapudi mandal of Prakasam District of Andhra Pradesh in India.


== References =="
Van_Dieren,Stub,0,"Van Dieren or Van Dieren Éditeur is a French Protestant publishing house, Francophone and independent, founded in 1995 and located in Paris. Specializing in Liberal Christianity, this house also publishes art books and literature.


== Authors ==
Laurent Gagnebin
André Gounelle
Rémi Gounelle
Raphaël Picon
Bernard Reymond
Friedrich Schleiermacher
Ernst Troeltsch


== External links ==
Van Dieren website"
Tafsir_Hedayat,Stub,0,"Tafsir Hedayat is an exegesis on the Quran written by Grand Ayatollah Mohammad Taqi al-Modarresi in eighteen volumes in Arabic. The author started the series in 1978 and finished it in six years. A translation of the series was published in Persian.


== Methodology ==


== References ==
Mohammad Taqi al-Modarresi's English biographyArchive.org at the Wayback Machine (archived 2020-02-13)
Ghadeer website, ""Introducing Tafsir Hedayat and its translation"""
Seigneurial_borough,Stub,0,"A seigneurial borough was an administrative division of urban government within a manor of medieval England, that granted a town's citizens or burgesses rights of burgage tenure and a degree of self-government under a charter or prescription granted by the Lord of the Manor.  Unlike fully incorporated boroughs, which received their privileges directly from The Crown through a Royal Charter and thus had ""no lord but the King"", seigneurial boroughs remained dependent on local manorial authority.


== References =="
The_Waterford_Chronicle,Stub,0,"The Waterford Chronicle (1804-1872) was a newspaper from Waterford, Ireland. The paper was founded in 1804, and was known then as Ramsy's Waterford Chronicle. In 1825, the Irish language scholar Philip Fitzgerald Barron bought the Waterford Chronicle, and used it to advocate for Catholic emancipation. The paper was passed to his brother Pierse Richard Barron, and then sold to a Mr Peter Strange before being owned by Edward Netterville Barron (another member of the Barron family). The paper struggled, going through various owners. It was published twice weekly for a while, revived by Patrick Flyin in 1850, and then became a weekly publication in 1865.
The paper ceased publication in 1872.


== References =="
Steam_mill,Stub,0,"A steam mill is a type of grinding mill using a stationary steam engine to power its mechanism.

And did those feet in ancient time, Albion Flour Mills, first steam mill in London from around 1790
Aurora Steam Grist Mill, a historic grist mill located in Aurora, Cayuga County, New York, United States
Cincinnati Steam Paper Mill, the first steam-powered mill in Cincinnati, Ohio, United States
Sutherland Steam Mill Museum, a restored steam woodworking mill from the 1890s located in Denmark, Nova Scotia, Canada


== References ==


== External links =="
Hrasnica_(Ilidža),Stub,0,"Hrasnica is an urban neighborhood located in the municipality of Ilidža, Sarajevo Canton of the Federation of Bosnia and Herzegovina, an entity of Bosnia and Herzegovina. According to the 1991 Yugoslav census, it had a population of 12,437 inhabitants, divided in two administrative areas, Hrasnica 1 and Hrasnica 2.


== See also ==
List of cities in Bosnia and Herzegovina
Municipalities of Bosnia and Herzegovina


== References =="
Birchwood_Park,Stub,0,"Birchwood Park is a business park in Birchwood near Warrington, United Kingdom.
During World War II it was the site of Risley Royal Ordnance Factory. It was then used by the Admiralty as a storage depot until 1961, except for the north west section which was taken over by UKAEA in 1956.


== References =="
Fanucci_Editore,Stub,0,"Fanucci Editore  is an Italian publishing house, based in Rome, Italy, founded in July 1971, by Renato Fanucci. It publishes mainly science fiction, horror and fantasy, notably it has published the Italian editions of Philip K. Dick books for whom owns the exclusive rights for Italy.


== References ==


== External links ==
Official website"
What_Is_an_Author?,Stub,0,"""What Is an Author?"" (French: Qu'est-ce qu'un auteur?) is one of the most important lectures given at the Société Française de Philosophie on 22 February 1969 by French philosopher, sociologist and historian Michel Foucault.

The Author is a certain functional principle by which, in our culture, one limits, excludes and chooses: ... The author is therefore the ideological figure by which one marks the manner in which we fear the proliferation of meaning.

For many, Foucault's lecture responds to Roland Barthes' essay ""The Death of the Author"".


== References ==


== External links ==
(in French) Michel Foucault et la fonction-auteur dans ""Qu'est-ce qu'un auteur?""
'What is an Author?'"
Ben_Gulabin,Stub,0,"Ben Gulabin (806 m) is a mountain in the Mounth area of the Grampian Mountains in Scotland. It is located on the eastern side of the main A93 road between Blairgowrie and Braemar in upper Glen Shee.
Rising steeply from the small settlement of the Spittal of Glenshee, Ben Gulabin is one of the simplest Corbetts to climb due to the high level start and short distance from the road.


== References =="
Cantatorium,Stub,0,"A cantatorium is a collection of chants for the Mass and solo pieces for the Liturgy of the Word with simple congregational responses of graduals, alleluias, tracts or cantica.
Examples include the Saint-Gall Cantatorium.


== References ==


== Bibliography ==
Cantatorium et antiphonale missarum, Ecclesia Orans, 1984. cited in : A history of liturgical books from the beginning to the thirteenth century, 1998, Éric Palazzo
(in French) Les Livres de chant liturgique, Michel Huglo, 1998.
The cantatorium: from Charlemagne to the Fourteenth century, Michel Huglo, 2001."
St_Benet's_Multi_Academy_Trust,Stub,0,"The Diocese of Norwich St Benet's Multi-Academy Trust is a multi-academy trust, serving schools in the Diocese of Norwich, in Norfolk and the Waveney Valley. These are predominantly former Church of England village primary schools.


== Primary academies ==
Diss Church of England Junior Academy
Dickleburgh Church of England Primary Academy
Diss Infant Academy and Nursery 


== All-through academies ==
Harleston Sancroft Academy, Harleston, Norfolk


== References =="
